id_persona;nombre;apellido;genero;fecha_nacimiento;pais;localidad;codigo_postal;calle;numero;numero_telefono
944;Laura;Ramirez;Male;14/11/2006;España;Santa Cruz de Tenerife;57001;Pasaje de Jordi Viña;17;+34647147654
945;Diego;Gonzalez;Female;12/02/1986;España;Guadalajara;10276;Cañada de José Luis Carnero;295;+34702 284 882
946;Javier;Reyes;Female;10/12/1974;España;La Coruña;56813;Calle de Sigfrido Romero;57;+34 744 563 354
947;Camila;Sanchez;Male;31/03/1965;España;Teruel;6090;Cañada de Elisabet Castillo;23;+34720984311
948;Paula;Diaz;Female;21/03/1981;España;Badajoz;87523;Pasaje de María José Vendrell;20;+34 739906161
949;Valentina;Morales;Male;22/11/1960;España;León;65212;Avenida de Paco Guillén;496;+34722 38 88 29
950;Maria;Ramirez;Female;21/10/1981;España;Granada;36790;Ronda Olalla Luz;87;+34 727 20 28 31
951;Camila;Rivera;Male;10/06/1977;España;Barcelona;20806;Cañada de Benjamín Revilla;84;+34 727 276 167
952;Pedro;Gomez;Female;26/05/1961;España;Lleida;52246;Pasadizo de Carmelita Garay 8 Puerta;6;+34832 07 76 92
953;Andres;Diaz;Male;19/06/1930;España;Cantabria;32758;Ronda Marcelino Fuentes 85 Puerta;437;+34 708 442 818
954;Pedro;Ortiz;Female;11/10/1963;España;Burgos;54124;Plaza de Amarilis Beltran;81;+34 732 063 652
955;Laura;Flores;Male;05/08/1993;España;Valencia;66437;Pasadizo de Cristian Zamorano 99 Piso;9;+34747 036 919
956;Isabella;Rodriguez;Female;24/05/1973;España;Ceuta;15156;Pasaje de Eulalia Jurado;8;+34 715975053
957;Luis;Torres;Male;15/05/1923;España;Álava;64510;Acceso Azahara Posada 16 Puerta;52;+34 930 37 93 33
958;Elena;Reyes;Female;27/09/1951;España;Vizcaya;8612;Urbanización de Eulalia Granados;34;+34 722 20 62 31
959;Carlos;Ramos;Male;15/08/1943;España;Girona;44110;Calle Lupita Valenciano 9 Puerta;811;+34 622 791 662
960;Elena;Reyes;Female;15/09/1921;España;Zaragoza;19441;Rambla de Concepción Pou 46 Piso;79;+34648 493 590
961;Maria;Gonzalez;Female;14/04/1963;España;Zamora;63643;Calle de Teófila Castellanos 53 Puerta;93;+34 606 85 37 67
962;Maria;Garcia;Male;11/10/1958;España;Pontevedra;84106;Camino de María Fernanda Gascón 278 Apt.;6;+34646 552 608
963;Laura;Gomez;Female;26/02/1944;España;Almería;76643;Cañada de Lalo Checa 23 Apt.;2;+34 719 891 155
964;Valentina;Diaz;Male;22/01/1941;España;Castellón;10971;Ronda Bárbara Espinosa 99 Apt.;51;+34660 84 75 38
965;Santiago;Rodriguez;Female;22/03/1942;España;Granada;35641;Avenida Godofredo Piñeiro 996 Apt.;17;+34 729157588
966;Laura;Martinez;Male;18/03/1934;España;Barcelona;12091;Rambla Gastón Hoyos;19;+34683 694 883
968;Carlos;Perez;Male;08/10/1921;España;Burgos;49504;Alameda de Victorino Oller;715;+34 729346010
969;Diego;Diaz;Female;09/09/1991;España;Tarragona;93249;Vial de Rafaela Almeida;43;+34727471735
970;Javier;Ramos;Male;20/09/2007;España;Álava;17190;Cañada de Agapito Asenjo 65 Apt.;71;+34 621 609 156
971;Sofia;Sanchez;Female;14/07/1946;España;Alicante;48251;Via de Baltasar Llorens;12;+34693193953
972;Miguel;Gomez;Male;10/07/1923;España;Guadalajara;11559;Cuesta de Marcelo Álvarez;8;+34 817408458
973;Carlos;Ramos;Female;14/09/1921;España;Vizcaya;23040;Cuesta Marco Caballero 86 Puerta;145;+34705 044 275
974;Pedro;Gomez;Male;04/09/1983;España;Córdoba;50480;Vial Alonso Múñiz 67 Piso;2;+34740245758
975;Paula;Ramos;Female;03/03/1923;España;Badajoz;24757;Ronda Reynaldo Silva;9;+34705 998 786
976;Luis;Diaz;Female;28/04/2005;España;Asturias;81284;Glorieta de Che Casas 89 Apt.;878;+34 720 213 253
977;Laura;Hernandez;Male;30/03/1927;España;Cuenca;73603;Cuesta de Nacio Anguita;282;+34 719 74 59 65
978;Daniel;Flores;Female;13/05/1952;España;Cáceres;73007;Pasadizo de Marcos Pereira 74 Piso;59;+34727 06 52 43
979;Luis;Sanchez;Male;31/08/1952;España;Zamora;31380;Cañada Chelo Pintor 20 Puerta;86;+34 746 09 52 43
980;Laura;Castro;Female;09/12/1985;España;Tarragona;69831;Pasadizo Tristán Torrens;3;+34 682 11 07 55
981;Javier;Gonzalez;Male;08/01/1960;España;Baleares;78576;Callejón de Esteban Arias 243 Apt.;9;+34 601305574
982;Sofia;Flores;Female;24/12/1998;España;Asturias;83415;Cañada Lázaro Gaya;93;+34 715291044
983;Lucia;Garcia;Male;14/12/2005;España;Granada;79887;Rambla Graciano Tejero;27;+34 747854021
984;Santiago;Diaz;Female;28/08/1992;España;Murcia;8750;C. de Isidoro Caro;36;+34 689 89 62 53
985;Ana;Sanchez;Male;17/06/1946;España;Pontevedra;34019;Urbanización Cintia Arteaga 71 Puerta;521;+34 715372009
986;Ana;Rivera;Female;29/12/1941;España;Álava;1607;Avenida Caridad Pintor;340;+34677 95 04 35
987;Maria;Rivera;Male;23/07/2002;España;Girona;81477;Ronda Ramón Arrieta 778 Piso;9;+34 707 68 87 73
988;Laura;Vargas;Female;23/05/1928;España;Valladolid;69616;Cuesta Juan Antonio Lorenzo 91 Piso;1;+34741 138 060
989;Daniel;Lopez;Male;17/04/1947;España;Asturias;50934;Glorieta de Fabricio Zamora 30 Apt.;97;+34725 388 233
990;Paula;Vargas;Female;27/04/1927;España;Valencia;17208;Paseo de Elena Alfonso;50;+34 608 842 626
991;Miguel;Ramos;Female;13/02/1963;España;Cantabria;11617;Avenida de Teodosio Alegre;61;+34 688 93 09 81
992;Ana;Morales;Male;02/07/1988;España;Badajoz;99414;Alameda Alexandra Narváez 314 Piso;79;+34 839 434 578
993;Lucia;Perez;Female;18/04/1943;España;Valladolid;27195;Alameda de Tamara Pavón;32;+34 743 003 670
994;Sofia;Flores;Male;09/03/1985;España;Cáceres;94828;Vial de Asdrubal Pino 814 Apt.;77;+34886 224 050
995;Diego;Rodriguez;Female;23/04/1937;España;Santa Cruz de Tenerife;12131;Vial de Venceslás Cabanillas;9;+34 739 28 24 03
996;Lucia;Gonzalez;Male;16/08/1952;España;Burgos;19185;Rambla Haydée Noriega;989;+34 708 861 360
997;Paula;Rivera;Female;11/02/1934;España;Jaén;36195;Camino de Ciro Peral;86;+34 744 70 34 34
998;Santiago;Diaz;Male;28/12/1965;España;Melilla;16455;Vial Isaura Azcona;27;+34 734 17 62 28
999;Miguel;Gomez;Female;13/03/1966;España;Castellón;72257;Alameda Julia Serra;72;+34 722 24 45 65
1000;Valentina;Hernandez;Male;11/04/1936;España;Ciudad;46182;Avenida de Elvira Espada 454 Apt.;47;+34709011593
1001;Andres;Rodriguez;;26/07/1995;España;Ourense;78743;Urbanización Ruben Fuster 86 Puerta;162;+34853 18 36 21
1002;Laura;Hernandez;;16/03/1952;España;Las Palmas;79914;Vial de Hilario España 13 Puerta;27;+34 673 35 02 63
1003;Andres;Garcia;;26/01/1982;España;Albacete;82671;Pasaje Cintia Lloret 87 Puerta;9;+34715993212
1004;Carlos;Gonzalez;;26/05/1960;España;Asturias;25395;Urbanización Fanny Ledesma;607;+34678046560
1005;Sofia;Rodriguez;;01/03/1974;España;Burgos;67085;Plaza Manu Zaragoza;1;+34890 506 940
1006;Maria;Perez;;03/12/1988;España;Barcelona;88420;C. de Simón Roca 12 Apt.;44;+34 615 08 20 30
1007;Daniel;Vargas;;10/10/2007;España;Álava;87122;Alameda Silvia Ferrero;9;+34 702 964 027
1008;Miguel;Ramos;;06/02/1987;España;Lugo;74347;Avenida Olegario Puig;53;+34 731954138
1009;Daniel;Torres;;31/01/1994;España;Zaragoza;58160;Acceso Simón Bastida;40;+34 731 92 81 67
1010;Sofia;Garcia;;11/04/1960;España;Ceuta;27836;Ronda de Ciriaco Echeverría;153;+34655 97 06 61
1011;Maria;Ortiz;;04/03/2001;España;Girona;78665;Paseo de Carina Saura;247;+34 899 79 72 65
1012;Miguel;Ramos;;20/05/2007;España;Cuenca;31169;C. de Vilma Galán;62;+34690 32 44 64
1013;Laura;Sanchez;;18/09/1977;España;Almería;41504;Alameda Jose Antonio Martin;62;+34725 596 507
1014;Carlos;Sanchez;;14/08/2007;España;Zaragoza;65848;Calle de Alfredo Sevillano;79;+34 747255970
1015;Sofia;Torres;;28/10/1942;España;Cádiz;59033;Ronda de José Alfaro 82 Apt.;19;+34 852 62 38 11
1016;Lucia;Reyes;;02/08/2000;España;La Rioja;83901;Rambla Néstor Carrasco 9 Piso;18;+34717 14 15 19
